ID,学历,身高,购车,月薪,住房,体重,星座,民族,属相,血型,年龄,婚姻,文件名
183151323,本科,170cm,--,5000～10000元,--,--,巨蟹座,--,虎,--,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183132626,硕士,161cm,已购车（中档型）,10000～20000元,与父母同住,52公斤,处女座,其它民族,鼠,O型,22岁,未婚,打开页面自动推荐 男 37岁 20k-50k
174750125,硕士,160cm,暂未购车,20000～50000元,需要时购置,45公斤,金牛座,汉族,蛇,O型,29岁,未婚,打开页面自动推荐 男 37岁 20k-50k
150043465,本科,170cm,暂未购车,20000～50000元,已购房（无贷款）,--,白羊座,汉族,猪,O型,35岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
113297649,本科,166cm,暂未购车,2000～5000元,与父母同住,55公斤,双鱼座,汉族,蛇,B型,29岁,未婚,打开页面自动推荐 男 37岁 20k-50k
34174695,硕士,160cm,暂未购车,10000～20000元,与人合租,--,水瓶座,汉族,牛,A型,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
32444184,本科,165cm,暂未购车,2000元以下,暂未购房,--,天蝎座,汉族,鸡,B型,37岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
31362808,高中中专及以下,165cm,已购车（经济型）,2000元以下,已购房（有贷款）,53公斤,双子座,汉族,虎,B型,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
29102930,高中中专及以下,130cm,暂未购车,2000元以下,暂未购房,52公斤,水瓶座,汉族,兔,保密,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
13308767,本科,160cm,已购车（经济型）,5000～10000元,与父母同住,--,双子座,汉族,鼠,B型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
24356140,本科,170cm,已经购车,10000～20000元,与父母同住,52公斤,魔羯座,汉族,虎,A型,31岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
13119744,双学士,162cm,暂未购车,5000～10000元,已购住房,--,巨蟹座,汉族,鸡,O型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183131131,本科,170cm,--,5000～10000元,--,--,双子座,--,狗,--,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182700806,大专,156cm,--,5000～10000元,--,46公斤,魔羯座,汉族,羊,A型,26岁,未婚,打开页面自动推荐 男 37岁 20k-50k
116590223,大专,158cm,--,2000～5000元,--,45公斤,天蝎座,汉族,羊,A型,27岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
57610308,本科,161cm,暂未购车,2000～5000元,独自租房,54公斤,天蝎座,汉族,猴,A型,38岁,未婚,打开页面自动推荐 男 37岁 20k-50k
27292632,本科,171cm,暂未购车,10000～20000元,已购住房,53公斤,魔羯座,汉族,鼠,B型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
25309063,硕士,158cm,已购车（经济型）,2000～5000元,与父母同住,47公斤,处女座,汉族,狗,B型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
23258621,本科,158cm,暂未购车,10000～20000元,已购房（有贷款）,48公斤,白羊座,汉族,牛,--,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
21928499,高中中专及以下,162cm,暂未购车,2000元以下,独自租房,48公斤,金牛座,汉族,鸡,B型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
19815841,硕士,169cm,暂未购车,2000～5000元,与父母同住,55公斤,射手座,汉族,猪,O型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
19375158,本科,163cm,已购车（经济型）,10000～20000元,已购房（有贷款）,52公斤,射手座,汉族,猪,O型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
19348690,本科,163cm,暂未购车,5000～10000元,住单位房,60公斤,双鱼座,满族,狗,A型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
18912544,本科,161cm,暂未购车,5000～10000元,与父母同住,60公斤,天秤座,汉族,狗,AB型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
17387428,大专,164cm,暂未购车,10000～20000元,已购房（有贷款）,54公斤,天蝎座,汉族,狗,AB型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
2632449,本科,162cm,暂未购车,5000～10000元,暂未购房,50公斤,双鱼座,汉族,鸡,O型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183157124,本科,170cm,--,5000～10000元,--,--,双子座,--,狗,--,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183151451,本科,170cm,--,5000～10000元,--,--,巨蟹座,--,龙,--,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183116261,大专,170cm,暂未购车,5000～10000元,暂未购房,45公斤,天蝎座,汉族,鸡,保密,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183054414,本科,170cm,--,5000～10000元,--,--,巨蟹座,--,虎,--,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
19914694,高中中专及以下,158cm,暂未购车,5000～10000元,与人合租,54公斤,金牛座,汉族,虎,O型,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
19129995,本科,168cm,已购车（经济型）,10000～20000元,暂未购房,50公斤,天蝎座,汉族,猴,A型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
17916069,大专,165cm,暂未购车,5000～10000元,暂未购房,--,魔羯座,汉族,牛,B型,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
16581849,本科,175cm,暂未购车,10000～20000元,暂未购房,56公斤,狮子座,汉族,鸡,B型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
15008324,本科,165cm,--,5000～10000元,与父母同住,52公斤,水瓶座,汉族,狗,A型,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
12943357,大专,160cm,--,5000～10000元,已购住房,46公斤,巨蟹座,汉族,狗,O型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
11942091,硕士,158cm,暂未购车,5000～10000元,暂未购房,47公斤,狮子座,汉族,牛,保密,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
6872071,本科,156cm,已经购车,5000～10000元,已购住房,46公斤,白羊座,汉族,狗,A型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
3895906,本科,158cm,暂未购车,2000～5000元,暂未购房,40公斤,天秤座,汉族,猴,O型,38岁,未婚,打开页面自动推荐 男 37岁 20k-50k
3765839,本科,173cm,暂未购车,10000～20000元,暂未购房,58公斤,天蝎座,汉族,猪,B型,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183128633,本科,170cm,--,5000～10000元,--,--,金牛座,--,鼠,--,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183125165,本科,170cm,--,5000～10000元,--,--,白羊座,--,虎,--,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
183056741,本科,170cm,--,5000～10000元,--,--,狮子座,--,鼠,--,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
173096901,本科,162cm,暂未购车,5000～10000元,暂未购房,45公斤,双鱼座,汉族,鼠,A型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
173036196,大专,170cm,暂未购车,2000～5000元,暂未购房,--,射手座,汉族,鸡,A型,24岁,未婚,打开页面自动推荐 男 37岁 20k-50k
98591896,本科,160cm,暂未购车,5000～10000元,与父母同住,--,天蝎座,汉族,鼠,A型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
92915282,本科,168cm,暂未购车,5000～10000元,与父母同住,--,处女座,汉族,牛,B型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
40345163,本科,160cm,暂未购车,10000～20000元,已购房（无贷款）,52公斤,射手座,汉族,鸡,A型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
39002596,本科,165cm,暂未购车,5000～10000元,独自租房,55公斤,魔羯座,汉族,虎,B型,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
33764703,本科,153cm,暂未购车,2000～5000元,与父母同住,80公斤,双鱼座,满族,牛,B型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
32805521,本科,165cm,暂未购车,10000～20000元,暂未购房,54公斤,魔羯座,满族,猴,保密,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
31854457,大专,170cm,暂未购车,2000元以下,与父母同住,60公斤,双鱼座,汉族,虎,AB型,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
28123144,高中中专及以下,155cm,暂未购车,5000～10000元,独自租房,60公斤,处女座,汉族,蛇,A型,29岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
183128467,本科,167cm,--,5000～10000元,--,--,魔羯座,--,猪,--,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
146370969,本科,165cm,已购车（经济型）,5000～10000元,与父母同住,40公斤,双子座,汉族,狗,A型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
132388201,本科,165cm,暂未购车,10000～20000元,暂未购房,55公斤,魔羯座,汉族,鸡,B型,36岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
124546342,硕士,163cm,暂未购车,5000～10000元,暂未购房,51公斤,巨蟹座,汉族,兔,B型,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
116592958,本科,161cm,暂未购车,20000～50000元,暂未购房,--,射手座,汉族,龙,B型,29岁,未婚,打开页面自动推荐 男 37岁 20k-50k
98087627,本科,166cm,暂未购车,2000～5000元,暂未购房,49公斤,双子座,汉族,马,其它,28岁,未婚,打开页面自动推荐 男 37岁 20k-50k
48339886,本科,172cm,--,5000～10000元,与父母同住,55公斤,金牛座,汉族,鸡,A型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
47179427,本科,160cm,暂未购车,10000～20000元,已购房（有贷款）,48公斤,天秤座,汉族,牛,A型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
31299968,高中中专及以下,160cm,暂未购车,5000～10000元,暂未购房,--,射手座,汉族,鼠,A型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
26463050,本科,160cm,暂未购车,5000～10000元,独自租房,--,双鱼座,汉族,鸡,A型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
26443122,本科,176cm,暂未购车,5000～10000元,与父母同住,90公斤,狮子座,汉族,猪,A型,35岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
183008595,本科,170cm,--,5000～10000元,--,--,金牛座,--,鼠,--,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182985192,大专,160cm,暂未购车,5000～10000元,暂未购房,55公斤,魔羯座,汉族,猴,O型,25岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182976673,本科,170cm,--,5000～10000元,--,--,白羊座,--,鼠,--,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
104699517,本科,170cm,--,5000～10000元,--,--,双鱼座,--,蛇,--,29岁,未婚,打开页面自动推荐 男 37岁 20k-50k
93058513,硕士,160cm,已购车（经济型）,10000～20000元,与父母同住,44公斤,巨蟹座,汉族,龙,A型,30岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
19264677,本科,163cm,暂未购车,10000～20000元,已购住房,58公斤,魔羯座,汉族,鼠,O型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
17320848,硕士,168cm,--,5000～10000元,已购房（无贷款）,57公斤,双鱼座,汉族,牛,--,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
17131964,本科,167cm,暂未购车,10000～20000元,独自租房,58公斤,天秤座,汉族,鼠,B型,34岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
13308767,本科,160cm,已购车（经济型）,5000～10000元,与父母同住,--,双子座,汉族,鼠,B型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
12678622,硕士,170cm,--,5000～10000元,--,55公斤,魔羯座,--,狗,--,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
12237362,本科,165cm,--,2000～5000元,--,--,狮子座,汉族,狗,--,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
11800475,硕士,168cm,--,20000～50000元,--,48公斤,双鱼座,汉族,猪,O型,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
5004089,硕士,170cm,暂未购车,5000～10000元,暂未购房,65公斤,狮子座,汉族,鼠,B型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
155363789,高中中专及以下,157cm,需要时购置,5000～10000元,与父母同住,50公斤,巨蟹座,汉族,龙,B型,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
31292102,大专,160cm,--,5000～10000元,与人合租,48公斤,处女座,汉族,猴,B型,38岁,未婚,打开页面自动推荐 男 37岁 20k-50k
31163394,本科,158cm,暂未购车,2000～5000元,独自租房,--,魔羯座,汉族,狗,AB型,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
29704520,硕士,161cm,暂未购车,5000～10000元,住单位房,--,天秤座,--,猴,--,38岁,未婚,打开页面自动推荐 男 37岁 20k-50k
29479661,硕士,168cm,暂未购车,5000～10000元,独自租房,--,狮子座,汉族,牛,AB型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
28838984,本科,155cm,暂未购车,10000～20000元,独自租房,--,双子座,汉族,鼠,A型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
28353379,本科,160cm,暂未购车,5000～10000元,住亲朋家,--,魔羯座,汉族,猴,B型,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
28267793,双学士,158cm,已购车（中档型）,10000～20000元,已购房（无贷款）,46公斤,白羊座,汉族,兔,B型,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
27478370,大专,163cm,暂未购车,2000元以下,独自租房,62公斤,水瓶座,汉族,牛,B型,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
26607708,本科,157cm,暂未购车,5000～10000元,独自租房,47公斤,巨蟹座,汉族,虎,AB型,32岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
25107640,大专,160cm,暂未购车,10000～20000元,已购住房,47公斤,双鱼座,汉族,牛,A型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
22433448,大专,162cm,暂未购车,10000～20000元,已购住房,--,双鱼座,汉族,牛,B型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182969565,本科,174cm,--,5000～10000元,--,--,双子座,--,兔,--,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182906388,本科,165cm,已购车（中档型）,5000～10000元,与父母同住,50公斤,巨蟹座,汉族,猴,O型,26岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182884328,高中中专及以下,162cm,--,2000～5000元,--,--,巨蟹座,--,鸡,--,25岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182873742,本科,170cm,--,5000～10000元,--,--,水瓶座,--,鼠,--,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182832244,本科,161cm,已购车（中档型）,5000～10000元,已购房（无贷款）,96公斤,巨蟹座,汉族,羊,O型,27岁,未婚,打开页面自动推荐 男 37岁 20k-50k
181846508,本科,165cm,已经购车,20000～50000元,已购房（有贷款）,46公斤,双子座,汉族,猴,保密,26岁,"离异,有小孩归自己",打开页面自动推荐 男 37岁 20k-50k
99044124,本科,162cm,已经购车,5000～10000元,与父母同住,51公斤,天蝎座,汉族,鸡,B型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
59746287,高中中专及以下,160cm,暂未购车,2000元以下,暂未购房,--,水瓶座,汉族,兔,--,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
26978633,大专,165cm,已购车（中档型）,5000～10000元,暂未购房,42公斤,巨蟹座,汉族,龙,B型,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
24426222,高中中专及以下,160cm,暂未购车,5000～10000元,暂未购房,64公斤,巨蟹座,汉族,鼠,O型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
22111275,本科,172cm,暂未购车,5000～10000元,暂未购房,--,射手座,汉族,虎,B型,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
18436851,高中中专及以下,160cm,暂未购车,5000～10000元,暂未购房,48公斤,狮子座,汉族,鼠,O型,34岁,未婚,打开页面自动推荐 男 37岁 20k-50k
12301991,大专,158cm,暂未购车,2000～5000元,暂未购房,46公斤,魔羯座,汉族,鸡,B型,36岁,未婚,打开页面自动推荐 男 37岁 20k-50k
3397542,本科,171cm,已经购车,5000～10000元,与父母同住,--,天秤座,汉族,猪,A型,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182902603,本科,170cm,--,5000～10000元,--,--,狮子座,--,羊,--,27岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182902440,本科,170cm,--,5000～10000元,--,--,白羊座,--,猪,--,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182902137,本科,170cm,--,5000～10000元,--,--,金牛座,--,龙,--,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182882715,大专,158cm,暂未购车,2000～5000元,与父母同住,49公斤,天蝎座,汉族,虎,O型,32岁,"离异,有小孩归自己",打开页面自动推荐 男 37岁 20k-50k
182877226,本科,170cm,--,5000～10000元,--,--,双鱼座,--,兔,--,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182829063,本科,167cm,--,2000元以下,--,--,巨蟹座,--,龙,--,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182826442,本科,175cm,--,2000～5000元,--,--,狮子座,--,狗,--,24岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182807610,本科,165cm,--,10000～20000元,与父母同住,--,双子座,汉族,蛇,--,29岁,未婚,打开页面自动推荐 男 37岁 20k-50k
182784746,本科,170cm,--,5000～10000元,--,--,魔羯座,--,猪,--,22岁,未婚,打开页面自动推荐 男 37岁 20k-50k
160584994,本科,157cm,暂未购车,10000～20000元,独自租房,40公斤,魔羯座,汉族,蛇,其它,28岁,未婚,打开页面自动推荐 男 37岁 20k-50k
20979833,本科,160cm,--,5000～10000元,--,--,魔羯座,汉族,猴,保密,37岁,未婚,打开页面自动推荐 男 37岁 20k-50k
18631937,双学士,169cm,暂未购车,10000～20000元,已购房（无贷款）,51公斤,双子座,汉族,牛,B型,33岁,未婚,打开页面自动推荐 男 37岁 20k-50k
15008324,本科,165cm,--,5000～10000元,与父母同住,52公斤,水瓶座,汉族,狗,A型,35岁,未婚,打开页面自动推荐 男 37岁 20k-50k
12505309,本科,154cm,暂未购车,5000～10000元,独自租房,46公斤,水瓶座,汉族,狗,A型,35岁,"离异,无小孩",打开页面自动推荐 男 37岁 20k-50k
181891938,高中中专及以下,163cm,--,2000～5000元,--,--,天秤座,--,狗,--,24岁,未婚,打开页面自动推荐 男 37岁 20k-50k
175916728,本科,179cm,--,10000～20000元,--,--,巨蟹座,--,虎,--,32岁,未婚,打开页面自动推荐 男 37岁 20k-50k
172728755,高中中专及以下,170cm,暂未购车,2000～5000元,与父母同住,58公斤,魔羯座,汉族,兔,A型,30岁,未婚,打开页面自动推荐 男 37岁 20k-50k
125567457,大专,172cm,暂未购车,5000～10000元,暂未购房,70公斤,巨蟹座,汉族,兔,AB型,31岁,未婚,打开页面自动推荐 男 37岁 20k-50k
